check_id,query_name,kics_category,platform,cwe,rank,candidate_control,control_title,score,matched_on,DECISION,REVIEWER,NOTES
b3b9ce2f-c229-4133-9a2b-4e649cf2347e,Beta - Activity Log Alert For Delete Public IP Address Rule Not Configured,Observability,Terraform,778,1,AU-9,Protection of Audit Information,1.0,statement|objective|guidance,,,
b3b9ce2f-c229-4133-9a2b-4e649cf2347e,Beta - Activity Log Alert For Delete Public IP Address Rule Not Configured,Observability,Terraform,778,2,AU-5 a,Response to Audit Logging Process Failures,0.899,statement,,,
b3b9ce2f-c229-4133-9a2b-4e649cf2347e,Beta - Activity Log Alert For Delete Public IP Address Rule Not Configured,Observability,Terraform,778,3,AU-2 a,Event Logging,0.865,statement,,,
b3b9ce2f-c229-4133-9a2b-4e649cf2347e,Beta - Activity Log Alert For Delete Public IP Address Rule Not Configured,Observability,Terraform,778,4,AU-2,Event Logging,0.85,statement|objective|guidance,,,
b3b9ce2f-c229-4133-9a2b-4e649cf2347e,Beta - Activity Log Alert For Delete Public IP Address Rule Not Configured,Observability,Terraform,778,5,CA-3.4,Connections to Public Networks,0.843,,,,
8ce5c61f-5cd1-41bc-b7d9-b26b18efd505,Beta - Activity Log Alert For Delete SQL Server Firewall Rule Not Configured,Observability,Terraform,778,1,AU-5 a,Response to Audit Logging Process Failures,1.0,statement,,,
8ce5c61f-5cd1-41bc-b7d9-b26b18efd505,Beta - Activity Log Alert For Delete SQL Server Firewall Rule Not Configured,Observability,Terraform,778,2,AU-9,Protection of Audit Information,0.973,statement|objective|guidance,,,
8ce5c61f-5cd1-41bc-b7d9-b26b18efd505,Beta - Activity Log Alert For Delete SQL Server Firewall Rule Not Configured,Observability,Terraform,778,3,AU-2 a,Event Logging,0.962,statement,,,
8ce5c61f-5cd1-41bc-b7d9-b26b18efd505,Beta - Activity Log Alert For Delete SQL Server Firewall Rule Not Configured,Observability,Terraform,778,4,AU-2 b,Event Logging,0.936,statement,,,
8ce5c61f-5cd1-41bc-b7d9-b26b18efd505,Beta - Activity Log Alert For Delete SQL Server Firewall Rule Not Configured,Observability,Terraform,778,5,AU-2,Event Logging,0.922,statement|objective|guidance,,,
b97a1065-a86b-442f-86c4-f95afd9b3ac6,Beta - Activity Log Alert For Delete Security Solution Not Configured,Observability,Terraform,778,1,AU-5 a,Response to Audit Logging Process Failures,1.0,statement,,,
b97a1065-a86b-442f-86c4-f95afd9b3ac6,Beta - Activity Log Alert For Delete Security Solution Not Configured,Observability,Terraform,778,2,AU-9,Protection of Audit Information,0.973,statement|objective|guidance,,,
b97a1065-a86b-442f-86c4-f95afd9b3ac6,Beta - Activity Log Alert For Delete Security Solution Not Configured,Observability,Terraform,778,3,AU-2 a,Event Logging,0.962,statement,,,
b97a1065-a86b-442f-86c4-f95afd9b3ac6,Beta - Activity Log Alert For Delete Security Solution Not Configured,Observability,Terraform,778,4,AU-5.5,Alternate Audit Logging Capability,0.952,statement|objective|guidance,,,
b97a1065-a86b-442f-86c4-f95afd9b3ac6,Beta - Activity Log Alert For Delete Security Solution Not Configured,Observability,Terraform,778,5,AU-2,Event Logging,0.948,statement|objective|guidance,,,
f677bd92-3922-4e75-8f0c-2c0f8fbc9609,Beta - Activity Log Alert For Service Health Not Configured,Observability,Terraform,778,1,AU-5 a,Response to Audit Logging Process Failures,1.0,statement,,,
f677bd92-3922-4e75-8f0c-2c0f8fbc9609,Beta - Activity Log Alert For Service Health Not Configured,Observability,Terraform,778,2,AU-9,Protection of Audit Information,0.973,statement|objective|guidance,,,
f677bd92-3922-4e75-8f0c-2c0f8fbc9609,Beta - Activity Log Alert For Service Health Not Configured,Observability,Terraform,778,3,AU-2 a,Event Logging,0.962,statement,,,
f677bd92-3922-4e75-8f0c-2c0f8fbc9609,Beta - Activity Log Alert For Service Health Not Configured,Observability,Terraform,778,4,AU-2 b,Event Logging,0.936,statement,,,
f677bd92-3922-4e75-8f0c-2c0f8fbc9609,Beta - Activity Log Alert For Service Health Not Configured,Observability,Terraform,778,5,AU-2,Event Logging,0.922,statement|objective|guidance,,,
4f60da73-190e-4048-8e1d-cc5a3974cd15,Beta - Cloud Asset Inventory Disabled,Observability,Terraform,778,1,SC-12.6,Physical Control of Keys,1.0,statement|objective|guidance,,,
4f60da73-190e-4048-8e1d-cc5a3974cd15,Beta - Cloud Asset Inventory Disabled,Observability,Terraform,778,2,SI-10,Information Input Validation,0.994,guidance,,,
4f60da73-190e-4048-8e1d-cc5a3974cd15,Beta - Cloud Asset Inventory Disabled,Observability,Terraform,778,3,CM-8 b,System Component Inventory,0.909,statement,,,
4f60da73-190e-4048-8e1d-cc5a3974cd15,Beta - Cloud Asset Inventory Disabled,Observability,Terraform,778,4,CM-7.1,Periodic Review,0.882,objective|guidance,,,
4f60da73-190e-4048-8e1d-cc5a3974cd15,Beta - Cloud Asset Inventory Disabled,Observability,Terraform,778,5,CM-8 a,System Component Inventory,0.856,statement,,,
0bd3630a-2ae9-4522-9d66-04049654b1df,Beta - Databricks Diagnostic Logging Not Configured,Observability,Terraform,778,1,AU-5,Response to Audit Logging Process Failures,1.0,statement|objective|guidance,,,
0bd3630a-2ae9-4522-9d66-04049654b1df,Beta - Databricks Diagnostic Logging Not Configured,Observability,Terraform,778,2,AU-2 c,Event Logging,0.999,statement,,,
0bd3630a-2ae9-4522-9d66-04049654b1df,Beta - Databricks Diagnostic Logging Not Configured,Observability,Terraform,778,3,AU-2 e,Event Logging,0.992,statement,,,
0bd3630a-2ae9-4522-9d66-04049654b1df,Beta - Databricks Diagnostic Logging Not Configured,Observability,Terraform,778,4,AU-2 a,Event Logging,0.982,statement,,,
0bd3630a-2ae9-4522-9d66-04049654b1df,Beta - Databricks Diagnostic Logging Not Configured,Observability,Terraform,778,5,AU-2 b,Event Logging,0.97,statement,,,
21fa1872-47b3-46ec-9775-f41e85d80cb4,Beta - Diagnostic Settings Without Appropriate Logging,Observability,Terraform,778,1,AU-5 a,Response to Audit Logging Process Failures,1.0,statement,,,
21fa1872-47b3-46ec-9775-f41e85d80cb4,Beta - Diagnostic Settings Without Appropriate Logging,Observability,Terraform,778,2,AU-9,Protection of Audit Information,0.947,statement|objective|guidance,,,
21fa1872-47b3-46ec-9775-f41e85d80cb4,Beta - Diagnostic Settings Without Appropriate Logging,Observability,Terraform,778,3,AU-5,Response to Audit Logging Process Failures,0.895,statement|objective|guidance,,,
21fa1872-47b3-46ec-9775-f41e85d80cb4,Beta - Diagnostic Settings Without Appropriate Logging,Observability,Terraform,778,4,AU-12.3,Changes by Authorized Individuals,0.863,statement|objective|guidance,,,
21fa1872-47b3-46ec-9775-f41e85d80cb4,Beta - Diagnostic Settings Without Appropriate Logging,Observability,Terraform,778,5,AU-2 c,Event Logging,0.86,statement,,,
cc9e464e-5abc-4c8f-8077-a9aa7ebe6a05,Beta - Google DNS Policy Logging Disabled,Observability,Terraform,778,1,AU-12.3,Changes by Authorized Individuals,1.0,statement|objective|guidance,,,
cc9e464e-5abc-4c8f-8077-a9aa7ebe6a05,Beta - Google DNS Policy Logging Disabled,Observability,Terraform,778,2,AU-2 c,Event Logging,0.967,statement,,,
cc9e464e-5abc-4c8f-8077-a9aa7ebe6a05,Beta - Google DNS Policy Logging Disabled,Observability,Terraform,778,3,AU-5.5,Alternate Audit Logging Capability,0.964,statement|objective|guidance,,,
cc9e464e-5abc-4c8f-8077-a9aa7ebe6a05,Beta - Google DNS Policy Logging Disabled,Observability,Terraform,778,4,AU-2 e,Event Logging,0.96,statement,,,
cc9e464e-5abc-4c8f-8077-a9aa7ebe6a05,Beta - Google DNS Policy Logging Disabled,Observability,Terraform,778,5,AU-2 a,Event Logging,0.959,statement,,,
39d83c5a-2df4-4a2c-8ffb-b96b1bc3a813,Beta - Logs And Alerts Missing Audit Configuration Changes,Observability,Terraform,778,1,AU-12.3,Changes by Authorized Individuals,1.0,statement|objective|guidance,,,
39d83c5a-2df4-4a2c-8ffb-b96b1bc3a813,Beta - Logs And Alerts Missing Audit Configuration Changes,Observability,Terraform,778,2,AU-4.1,Transfer to Alternate Storage,0.995,statement|objective|guidance,,,
39d83c5a-2df4-4a2c-8ffb-b96b1bc3a813,Beta - Logs And Alerts Missing Audit Configuration Changes,Observability,Terraform,778,3,AU-5,Response to Audit Logging Process Failures,0.966,statement|objective|guidance,,,
39d83c5a-2df4-4a2c-8ffb-b96b1bc3a813,Beta - Logs And Alerts Missing Audit Configuration Changes,Observability,Terraform,778,4,AU-2 c,Event Logging,0.87,statement,,,
39d83c5a-2df4-4a2c-8ffb-b96b1bc3a813,Beta - Logs And Alerts Missing Audit Configuration Changes,Observability,Terraform,778,5,AU-5.5,Alternate Audit Logging Capability,0.868,statement|objective|guidance,,,
69d4f245-d534-479e-8bcc-f6a836276dc8,Beta - Logs And Alerts Missing Custom Role Changes,Observability,Terraform,778,1,AU-5,Response to Audit Logging Process Failures,1.0,statement|objective|guidance,,,
69d4f245-d534-479e-8bcc-f6a836276dc8,Beta - Logs And Alerts Missing Custom Role Changes,Observability,Terraform,778,2,AU-12.3,Changes by Authorized Individuals,0.978,statement|objective|guidance,,,
69d4f245-d534-479e-8bcc-f6a836276dc8,Beta - Logs And Alerts Missing Custom Role Changes,Observability,Terraform,778,3,AU-4.1,Transfer to Alternate Storage,0.925,statement|objective|guidance,,,
69d4f245-d534-479e-8bcc-f6a836276dc8,Beta - Logs And Alerts Missing Custom Role Changes,Observability,Terraform,778,4,AU-16,Cross-organizational Audit Logging,0.872,statement|objective|guidance,,,
69d4f245-d534-479e-8bcc-f6a836276dc8,Beta - Logs And Alerts Missing Custom Role Changes,Observability,Terraform,778,5,AU-2 c,Event Logging,0.851,statement,,,
a881b71c-73ac-4358-879c-e3271db5a3c5,Beta - Logs And Alerts Missing Project Ownership Assignment And Changes,Observability,Terraform,778,1,AU-12.3,Changes by Authorized Individuals,1.0,statement|objective|guidance,,,
a881b71c-73ac-4358-879c-e3271db5a3c5,Beta - Logs And Alerts Missing Project Ownership Assignment And Changes,Observability,Terraform,778,2,AU-5,Response to Audit Logging Process Failures,0.966,statement|objective|guidance,,,
a881b71c-73ac-4358-879c-e3271db5a3c5,Beta - Logs And Alerts Missing Project Ownership Assignment And Changes,Observability,Terraform,778,3,AU-4.1,Transfer to Alternate Storage,0.946,statement|objective|guidance,,,
a881b71c-73ac-4358-879c-e3271db5a3c5,Beta - Logs And Alerts Missing Project Ownership Assignment And Changes,Observability,Terraform,778,4,AU-2 c,Event Logging,0.87,statement,,,
a881b71c-73ac-4358-879c-e3271db5a3c5,Beta - Logs And Alerts Missing Project Ownership Assignment And Changes,Observability,Terraform,778,5,AU-5.5,Alternate Audit Logging Capability,0.868,statement|objective|guidance,,,
50f32d3c-096e-406a-bb26-71b3c91c11c0,Beta - Resource Without Diagnostic Settings,Observability,Terraform,778,1,IR-7,Incident Response Assistance,1.0,statement|objective|guidance,,,
50f32d3c-096e-406a-bb26-71b3c91c11c0,Beta - Resource Without Diagnostic Settings,Observability,Terraform,778,2,SC-6,Resource Availability,0.995,statement|objective|guidance,,,
50f32d3c-096e-406a-bb26-71b3c91c11c0,Beta - Resource Without Diagnostic Settings,Observability,Terraform,778,3,AU-4.1,Transfer to Alternate Storage,0.965,statement|objective|guidance,,,
50f32d3c-096e-406a-bb26-71b3c91c11c0,Beta - Resource Without Diagnostic Settings,Observability,Terraform,778,4,SI-4.21,Probationary Periods,0.913,guidance,,,
50f32d3c-096e-406a-bb26-71b3c91c11c0,Beta - Resource Without Diagnostic Settings,Observability,Terraform,778,5,SI-19.8,Motivated Intruder,0.904,guidance,,,
00335e17-674c-442e-a64c-9436e60e6efb,Beta - SQL DB Instance With Minimum Log Duration,Observability,Terraform,532,1,AU-12.3,Changes by Authorized Individuals,1.0,statement|objective|guidance,,,
00335e17-674c-442e-a64c-9436e60e6efb,Beta - SQL DB Instance With Minimum Log Duration,Observability,Terraform,532,2,AU-5,Response to Audit Logging Process Failures,0.827,statement|objective|guidance,,,
00335e17-674c-442e-a64c-9436e60e6efb,Beta - SQL DB Instance With Minimum Log Duration,Observability,Terraform,532,3,AU-2,Event Logging,0.809,statement|objective|guidance,,,
00335e17-674c-442e-a64c-9436e60e6efb,Beta - SQL DB Instance With Minimum Log Duration,Observability,Terraform,532,4,AU-4,Audit Log Storage Capacity,0.794,statement|objective|guidance,,,
00335e17-674c-442e-a64c-9436e60e6efb,Beta - SQL DB Instance With Minimum Log Duration,Observability,Terraform,532,5,AU-5.5,Alternate Audit Logging Capability,0.781,statement|objective|guidance,,,
13de4e49-d407-4277-ba5a-d7f59283902f,Beta - SQL DB Instance With Unrecommended Error Logging Threshold,Observability,Terraform,779,1,AU-12.3,Changes by Authorized Individuals,1.0,statement|objective|guidance,,,
13de4e49-d407-4277-ba5a-d7f59283902f,Beta - SQL DB Instance With Unrecommended Error Logging Threshold,Observability,Terraform,779,2,AU-5,Response to Audit Logging Process Failures,0.881,statement|objective|guidance,,,
13de4e49-d407-4277-ba5a-d7f59283902f,Beta - SQL DB Instance With Unrecommended Error Logging Threshold,Observability,Terraform,779,3,AU-2 c,Event Logging,0.793,statement,,,
13de4e49-d407-4277-ba5a-d7f59283902f,Beta - SQL DB Instance With Unrecommended Error Logging Threshold,Observability,Terraform,779,4,AU-5.5,Alternate Audit Logging Capability,0.791,statement|objective|guidance,,,
13de4e49-d407-4277-ba5a-d7f59283902f,Beta - SQL DB Instance With Unrecommended Error Logging Threshold,Observability,Terraform,779,5,AU-2 e,Event Logging,0.788,statement,,,
ecbbe763-95dc-47e6-8660-84ff751e5acf,Beta - SQL DB Instance With Unrecommended Logging Threshold,Observability,Terraform,779,1,AU-12.3,Changes by Authorized Individuals,1.0,statement|objective|guidance,,,
ecbbe763-95dc-47e6-8660-84ff751e5acf,Beta - SQL DB Instance With Unrecommended Logging Threshold,Observability,Terraform,779,2,AU-5,Response to Audit Logging Process Failures,0.881,statement|objective|guidance,,,
ecbbe763-95dc-47e6-8660-84ff751e5acf,Beta - SQL DB Instance With Unrecommended Logging Threshold,Observability,Terraform,779,3,AU-5.1,Storage Capacity Warning,0.819,statement|objective|guidance,,,
ecbbe763-95dc-47e6-8660-84ff751e5acf,Beta - SQL DB Instance With Unrecommended Logging Threshold,Observability,Terraform,779,4,AU-2 c,Event Logging,0.793,statement,,,
ecbbe763-95dc-47e6-8660-84ff751e5acf,Beta - SQL DB Instance With Unrecommended Logging Threshold,Observability,Terraform,779,5,AU-5.5,Alternate Audit Logging Capability,0.791,statement|objective|guidance,,,
245eb024-d08a-449b-a1f2-02f7bba00fc2,Beta - SQL DB Instance Without Centralized Logging,Observability,Terraform,778,1,AU-12.3,Changes by Authorized Individuals,1.0,statement|objective|guidance,,,
245eb024-d08a-449b-a1f2-02f7bba00fc2,Beta - SQL DB Instance Without Centralized Logging,Observability,Terraform,778,2,AU-5,Response to Audit Logging Process Failures,0.879,statement|objective|guidance,,,
245eb024-d08a-449b-a1f2-02f7bba00fc2,Beta - SQL DB Instance Without Centralized Logging,Observability,Terraform,778,3,AU-2 c,Event Logging,0.874,statement,,,
245eb024-d08a-449b-a1f2-02f7bba00fc2,Beta - SQL DB Instance Without Centralized Logging,Observability,Terraform,778,4,AU-5.5,Alternate Audit Logging Capability,0.872,statement|objective|guidance,,,
245eb024-d08a-449b-a1f2-02f7bba00fc2,Beta - SQL DB Instance Without Centralized Logging,Observability,Terraform,778,5,AU-2 e,Event Logging,0.868,statement,,,
fc7187e5-b9a2-46c0-950d-3bfcaaacc5ca,Beta - SQL DB Instance Without Connections Logging,Observability,Terraform,778,1,AU-12.3,Changes by Authorized Individuals,1.0,statement|objective|guidance,,,
fc7187e5-b9a2-46c0-950d-3bfcaaacc5ca,Beta - SQL DB Instance Without Connections Logging,Observability,Terraform,778,2,AU-5,Response to Audit Logging Process Failures,0.879,statement|objective|guidance,,,
fc7187e5-b9a2-46c0-950d-3bfcaaacc5ca,Beta - SQL DB Instance Without Connections Logging,Observability,Terraform,778,3,AU-2 c,Event Logging,0.874,statement,,,
fc7187e5-b9a2-46c0-950d-3bfcaaacc5ca,Beta - SQL DB Instance Without Connections Logging,Observability,Terraform,778,4,AU-5.5,Alternate Audit Logging Capability,0.872,statement|objective|guidance,,,
fc7187e5-b9a2-46c0-950d-3bfcaaacc5ca,Beta - SQL DB Instance Without Connections Logging,Observability,Terraform,778,5,AU-2 e,Event Logging,0.868,statement,,,
8895abb4-6491-4ae6-9c33-c2f360752b7a,Beta - SQL DB Instance Without Disconnections Logging,Observability,Terraform,778,1,AU-12.3,Changes by Authorized Individuals,1.0,statement|objective|guidance,,,
8895abb4-6491-4ae6-9c33-c2f360752b7a,Beta - SQL DB Instance Without Disconnections Logging,Observability,Terraform,778,2,AU-5,Response to Audit Logging Process Failures,0.879,statement|objective|guidance,,,
8895abb4-6491-4ae6-9c33-c2f360752b7a,Beta - SQL DB Instance Without Disconnections Logging,Observability,Terraform,778,3,AU-2 c,Event Logging,0.874,statement,,,
8895abb4-6491-4ae6-9c33-c2f360752b7a,Beta - SQL DB Instance Without Disconnections Logging,Observability,Terraform,778,4,AU-5.5,Alternate Audit Logging Capability,0.872,statement|objective|guidance,,,
8895abb4-6491-4ae6-9c33-c2f360752b7a,Beta - SQL DB Instance Without Disconnections Logging,Observability,Terraform,778,5,AU-2 e,Event Logging,0.868,statement,,,
8a0628ed-6256-4a24-a1ab-54696fb69197,Beta - Service Without Resource Logging,Observability,Terraform,778,1,AU-2 a,Event Logging,1.0,statement,,,
8a0628ed-6256-4a24-a1ab-54696fb69197,Beta - Service Without Resource Logging,Observability,Terraform,778,2,AU-2 d,Event Logging,0.976,statement,,,
8a0628ed-6256-4a24-a1ab-54696fb69197,Beta - Service Without Resource Logging,Observability,Terraform,778,3,AU-2 c,Event Logging,0.896,statement,,,
8a0628ed-6256-4a24-a1ab-54696fb69197,Beta - Service Without Resource Logging,Observability,Terraform,778,4,AU-5.5,Alternate Audit Logging Capability,0.894,statement|objective|guidance,,,
8a0628ed-6256-4a24-a1ab-54696fb69197,Beta - Service Without Resource Logging,Observability,Terraform,778,5,AU-2 e,Event Logging,0.891,statement,,,
4b5ee6a4-5682-4725-8a7a-d9e9a51986c8,Beta - Shielded GKE Node Do Not Have Integrity Monitoring Enabled,Observability,Terraform,353,1,AU-13,Monitoring for Information Disclosure,1.0,statement|objective,,,
4b5ee6a4-5682-4725-8a7a-d9e9a51986c8,Beta - Shielded GKE Node Do Not Have Integrity Monitoring Enabled,Observability,Terraform,353,2,SI-4.16,Correlate Monitoring Information,0.964,statement|objective|guidance,,,
4b5ee6a4-5682-4725-8a7a-d9e9a51986c8,Beta - Shielded GKE Node Do Not Have Integrity Monitoring Enabled,Observability,Terraform,353,3,SI-7.9,Verify Boot Process,0.962,statement|objective|guidance,,,
4b5ee6a4-5682-4725-8a7a-d9e9a51986c8,Beta - Shielded GKE Node Do Not Have Integrity Monitoring Enabled,Observability,Terraform,353,4,SI-4.9,Testing of Monitoring Tools and Mechanisms,0.94,guidance,,,
4b5ee6a4-5682-4725-8a7a-d9e9a51986c8,Beta - Shielded GKE Node Do Not Have Integrity Monitoring Enabled,Observability,Terraform,353,5,CA-7.4,Risk Monitoring,0.927,statement|objective|guidance,,,
227c2f58-70c6-4432-8e9a-a89c1a548cf5,Bucket Without Versioning,Observability,GoogleDeploymentManager,280,1,CP-9.1,Testing for Reliability and Integrity,1.0,statement|objective|guidance,,,
227c2f58-70c6-4432-8e9a-a89c1a548cf5,Bucket Without Versioning,Observability,GoogleDeploymentManager,280,2,CP-9 d,System Backup,0.944,statement,,,
227c2f58-70c6-4432-8e9a-a89c1a548cf5,Bucket Without Versioning,Observability,GoogleDeploymentManager,280,3,CP-9,System Backup,0.851,statement|objective|guidance,,,
227c2f58-70c6-4432-8e9a-a89c1a548cf5,Bucket Without Versioning,Observability,GoogleDeploymentManager,280,4,SI-13.2,Time Limit on Process Execution Without Supervision,0.844,,,,
227c2f58-70c6-4432-8e9a-a89c1a548cf5,Bucket Without Versioning,Observability,GoogleDeploymentManager,280,5,CP-9.6,Redundant Secondary System,0.842,statement|objective|guidance,,,
1c07bfaf-663c-4f6f-b22b-8e2d481e4df5,CMK Rotation Disabled,Observability,CloudFormation,284,1,AU-10.1,Association of Identities,1.0,statement|objective|guidance,,,
1c07bfaf-663c-4f6f-b22b-8e2d481e4df5,CMK Rotation Disabled,Observability,CloudFormation,284,2,SC-12.2,Symmetric Keys,0.928,statement|objective|guidance,,,
1c07bfaf-663c-4f6f-b22b-8e2d481e4df5,CMK Rotation Disabled,Observability,CloudFormation,284,3,SC-12,Cryptographic Key Establishment and Management,0.904,statement|objective|guidance,,,
1c07bfaf-663c-4f6f-b22b-8e2d481e4df5,CMK Rotation Disabled,Observability,CloudFormation,284,4,AC-2.3,Disable Accounts,0.9,statement|objective|guidance,,,
1c07bfaf-663c-4f6f-b22b-8e2d481e4df5,CMK Rotation Disabled,Observability,CloudFormation,284,5,SC-12.3,Asymmetric Keys,0.887,statement|objective|guidance,,,
22fbfeac-7b5a-421a-8a27-7a2178bb910b,CMK Rotation Disabled,Observability,Terraform,326,1,AU-10.1,Association of Identities,1.0,statement|objective|guidance,,,
22fbfeac-7b5a-421a-8a27-7a2178bb910b,CMK Rotation Disabled,Observability,Terraform,326,2,SC-12.2,Symmetric Keys,0.928,statement|objective|guidance,,,
22fbfeac-7b5a-421a-8a27-7a2178bb910b,CMK Rotation Disabled,Observability,Terraform,326,3,SC-12,Cryptographic Key Establishment and Management,0.904,statement|objective|guidance,,,
22fbfeac-7b5a-421a-8a27-7a2178bb910b,CMK Rotation Disabled,Observability,Terraform,326,4,AC-2.3,Disable Accounts,0.9,statement|objective|guidance,,,
22fbfeac-7b5a-421a-8a27-7a2178bb910b,CMK Rotation Disabled,Observability,Terraform,326,5,SC-12.3,Asymmetric Keys,0.887,statement|objective|guidance,,,
af96d737-0818-4162-8c41-40d969bd65d1,CMK Rotation Disabled,Observability,Ansible,326,1,AU-10.1,Association of Identities,1.0,statement|objective|guidance,,,
af96d737-0818-4162-8c41-40d969bd65d1,CMK Rotation Disabled,Observability,Ansible,326,2,SC-12.2,Symmetric Keys,0.928,statement|objective|guidance,,,
af96d737-0818-4162-8c41-40d969bd65d1,CMK Rotation Disabled,Observability,Ansible,326,3,SC-12,Cryptographic Key Establishment and Management,0.904,statement|objective|guidance,,,
af96d737-0818-4162-8c41-40d969bd65d1,CMK Rotation Disabled,Observability,Ansible,326,4,AC-2.3,Disable Accounts,0.9,statement|objective|guidance,,,
af96d737-0818-4162-8c41-40d969bd65d1,CMK Rotation Disabled,Observability,Ansible,326,5,SC-12.3,Asymmetric Keys,0.887,statement|objective|guidance,,,
966ed4f7-b8a5-4e8d-b2bf-098657c98960,CVM Instance Disable Monitor Service,Observability,Terraform,778,1,AC-2.1,Automated System Account Management,1.0,guidance,,,
966ed4f7-b8a5-4e8d-b2bf-098657c98960,CVM Instance Disable Monitor Service,Observability,Terraform,778,2,AC-2.3 (a),Disable Accounts,0.754,,,,
966ed4f7-b8a5-4e8d-b2bf-098657c98960,CVM Instance Disable Monitor Service,Observability,Terraform,778,3,AC-2.3 (c),Disable Accounts,0.754,,,,
966ed4f7-b8a5-4e8d-b2bf-098657c98960,CVM Instance Disable Monitor Service,Observability,Terraform,778,4,AC-2.3 (d),Disable Accounts,0.754,,,,
966ed4f7-b8a5-4e8d-b2bf-098657c98960,CVM Instance Disable Monitor Service,Observability,Terraform,778,5,AC-2.3 (b),Disable Accounts,0.748,,,,
48f7e44d-d1d1-44c2-b336-9f11b65c4fb0,Cloud Storage Bucket Logging Not Enabled,Observability,Pulumi,778,1,AU-4,Audit Log Storage Capacity,1.0,statement|objective|guidance,,,
48f7e44d-d1d1-44c2-b336-9f11b65c4fb0,Cloud Storage Bucket Logging Not Enabled,Observability,Pulumi,778,2,AU-5,Response to Audit Logging Process Failures,0.996,statement|objective|guidance,,,
48f7e44d-d1d1-44c2-b336-9f11b65c4fb0,Cloud Storage Bucket Logging Not Enabled,Observability,Pulumi,778,3,AU-2 c,Event Logging,0.893,statement,,,
48f7e44d-d1d1-44c2-b336-9f11b65c4fb0,Cloud Storage Bucket Logging Not Enabled,Observability,Pulumi,778,4,AU-5.5,Alternate Audit Logging Capability,0.891,statement|objective|guidance,,,
48f7e44d-d1d1-44c2-b336-9f11b65c4fb0,Cloud Storage Bucket Logging Not Enabled,Observability,Pulumi,778,5,AU-2 e,Event Logging,0.887,statement,,,
d6cabc3a-d57e-48c2-b341-bf3dd4f4a120,Cloud Storage Bucket Logging Not Enabled,Observability,Terraform,778,1,AU-4,Audit Log Storage Capacity,1.0,statement|objective|guidance,,,
d6cabc3a-d57e-48c2-b341-bf3dd4f4a120,Cloud Storage Bucket Logging Not Enabled,Observability,Terraform,778,2,AU-5,Response to Audit Logging Process Failures,0.996,statement|objective|guidance,,,
d6cabc3a-d57e-48c2-b341-bf3dd4f4a120,Cloud Storage Bucket Logging Not Enabled,Observability,Terraform,778,3,AU-2 c,Event Logging,0.893,statement,,,
d6cabc3a-d57e-48c2-b341-bf3dd4f4a120,Cloud Storage Bucket Logging Not Enabled,Observability,Terraform,778,4,AU-5.5,Alternate Audit Logging Capability,0.891,statement|objective|guidance,,,
d6cabc3a-d57e-48c2-b341-bf3dd4f4a120,Cloud Storage Bucket Logging Not Enabled,Observability,Terraform,778,5,AU-2 e,Event Logging,0.887,statement,,,
507df964-ad97-4035-ab14-94a82eabdfdd,Cloud Storage Bucket Logging Not Enabled,Observability,Ansible,778,1,AU-4,Audit Log Storage Capacity,1.0,statement|objective|guidance,,,
507df964-ad97-4035-ab14-94a82eabdfdd,Cloud Storage Bucket Logging Not Enabled,Observability,Ansible,778,2,AU-5,Response to Audit Logging Process Failures,0.996,statement|objective|guidance,,,
507df964-ad97-4035-ab14-94a82eabdfdd,Cloud Storage Bucket Logging Not Enabled,Observability,Ansible,778,3,AU-2 c,Event Logging,0.893,statement,,,
507df964-ad97-4035-ab14-94a82eabdfdd,Cloud Storage Bucket Logging Not Enabled,Observability,Ansible,778,4,AU-5.5,Alternate Audit Logging Capability,0.891,statement|objective|guidance,,,
507df964-ad97-4035-ab14-94a82eabdfdd,Cloud Storage Bucket Logging Not Enabled,Observability,Ansible,778,5,AU-2 e,Event Logging,0.887,statement,,,
6c2d627c-de0f-45fb-b33d-dad9bffbb421,Cloud Storage Bucket Logging Not Enabled,Observability,Crossplane,778,1,AU-4,Audit Log Storage Capacity,1.0,statement|objective|guidance,,,
6c2d627c-de0f-45fb-b33d-dad9bffbb421,Cloud Storage Bucket Logging Not Enabled,Observability,Crossplane,778,2,AU-5,Response to Audit Logging Process Failures,0.996,statement|objective|guidance,,,
6c2d627c-de0f-45fb-b33d-dad9bffbb421,Cloud Storage Bucket Logging Not Enabled,Observability,Crossplane,778,3,AU-2 c,Event Logging,0.893,statement,,,
6c2d627c-de0f-45fb-b33d-dad9bffbb421,Cloud Storage Bucket Logging Not Enabled,Observability,Crossplane,778,4,AU-5.5,Alternate Audit Logging Capability,0.891,statement|objective|guidance,,,
6c2d627c-de0f-45fb-b33d-dad9bffbb421,Cloud Storage Bucket Logging Not Enabled,Observability,Crossplane,778,5,AU-2 e,Event Logging,0.887,statement,,,
ad0875c1-0b39-4890-9149-173158ba3bba,Cloud Storage Bucket Versioning Disabled,Observability,GoogleDeploymentManager,1357,1,CP-9.1,Testing for Reliability and Integrity,1.0,statement|objective|guidance,,,
ad0875c1-0b39-4890-9149-173158ba3bba,Cloud Storage Bucket Versioning Disabled,Observability,GoogleDeploymentManager,1357,2,AU-4.1,Transfer to Alternate Storage,0.923,guidance,,,
